id,pays,code_insee,commune,departement,region,org_lon,org_lat,org_precision,org_methode,org_adresse,org_source,ctrl_lieu,ctrl_lon,ctrl_lat,ctrl_precision,drapeaux
2015-1829f41a-1,FR,19272,Tulle,19,75,1.7663,45.2685,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.7663,45.2685,commune,lieu_controle_inconnu
2015-33e69311-1,FR,45115,Courtenay,45,24,3.0646,48.0285,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0646,48.0285,commune,lieu_controle_inconnu
2015-1829f41a-2,FR,19272,Tulle,19,75,1.7663,45.2685,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.7663,45.2685,commune,lieu_controle_inconnu
2015-33e69311-2,FR,45115,Courtenay,45,24,3.0646,48.0285,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0646,48.0285,commune,lieu_controle_inconnu
2015-79f7b446-1,FR,59178,Douai,59,32,3.1004,50.3785,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1004,50.3785,commune,departement_contredit_par_ville|lieu_controle_inconnu
2015-52add45b-1,FR,93055,Pantin,93,11,2.4085,48.9006,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4085,48.9006,commune,lieu_controle_inconnu
2015-a87b15ea-1,FR,26362,Valence,26,84,4.9164,44.9234,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.9164,44.9234,commune,lieu_controle_inconnu
2015-cf7fef88-1,FR,65127,Capvern,65,76,0.3282,43.1050,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,0.3282,43.1050,commune,lieu_controle_inconnu
2015-0afae03b-1,FR,65440,Tarbes,65,76,0.0653,43.2387,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,0.0653,43.2387,commune,lieu_controle_inconnu
2015-777466bc-1,FR,71263,Louhans-Châteaurenaud,71,27,5.2424,46.6344,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,5.2424,46.6344,commune,lieu_controle_inconnu
2015-f803bdaa-1,FR,93055,Pantin,93,11,2.4085,48.9006,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4085,48.9006,commune,lieu_controle_inconnu
2015-a87b15ea-2,FR,26362,Valence,26,84,4.9164,44.9234,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.9164,44.9234,commune,lieu_controle_inconnu
2015-7ddcf2db-1,FR,65127,Capvern,65,76,0.3282,43.1050,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,0.3282,43.1050,commune,lieu_controle_inconnu
2015-0afae03b-2,FR,65440,Tarbes,65,76,0.0653,43.2387,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,0.0653,43.2387,commune,lieu_controle_inconnu
2015-777466bc-2,FR,71263,Louhans-Châteaurenaud,71,27,5.2424,46.6344,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,5.2424,46.6344,commune,lieu_controle_inconnu
2015-4225a894-1,FR,50502,Saint-Lô,50,28,-1.0812,49.1123,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-1.0812,49.1123,commune,lieu_controle_inconnu
2015-5a1579f2-1,FR,45040,Bonny-sur-Loire,45,24,2.8407,47.5810,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.8407,47.5810,commune,lieu_controle_inconnu
2015-d81261fe-1,FR,78586,Sartrouville,78,11,2.1744,48.9374,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.1744,48.9374,commune,lieu_controle_inconnu
2015-60a65025-1,FR,94068,Saint-Maur-des-Fossés,94,11,2.4921,48.7999,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4921,48.7999,commune,lieu_controle_inconnu
2015-e3888c26-1,FR,33063,Bordeaux,33,75,-0.5848,44.8624,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5848,44.8624,commune,lieu_controle_inconnu
2015-60a5f69b-1,FR,33063,Bordeaux,33,75,-0.5848,44.8624,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5848,44.8624,commune,lieu_controle_inconnu
2015-5f92af44-1,FR,33063,Bordeaux,33,75,-0.5848,44.8624,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5848,44.8624,commune,lieu_controle_inconnu
2015-6340d5d8-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2015-6d42c9d4-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-5b98c1d2-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-2f3d3f91-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-86b4150d-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-2a33037b-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-7cddceb6-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-16f422c7-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-16f422c7-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-dd35a654-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-d01d7d6e-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-27397984-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-3dc32548-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-eccf168b-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-0c34c5d4-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-0c34c5d4-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-0c34c5d4-3,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-66cd0325-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-ce120557-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-2a107cfb-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-fad068b1-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-53471a54-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-0ed9a7b2-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-a03d186b-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-de32462f-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-e8eba9fd-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-e8eba9fd-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-c7b20cea-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-fe28101a-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-751c77e3-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-3bfeb598-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-1eebc7fb-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-bd0cbe21-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-adb8f49e-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-80cc704b-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-5c9cd29a-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-cc3b683a-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-348dc0ce-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-ebb69434-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-3eb83b26-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-3eb83b26-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-91803de4-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-72e389cb-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-ae436c1f-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-30ea39f9-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-bd52a140-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-c7514405-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-862f2d57-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-c2c85424-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-ab5fbe65-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-4a433ca8-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-4a433ca8-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-0907a99b-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-8b88262b-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-cb89c90b-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-d6df17f9-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-1307fce6-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-972421b2-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-d308a174-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-17a8a108-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2015-00016d1f-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
